裝設金融機構代號,裝設金融機構名稱,裝設地點,裝設縣市,裝設地址,lat,lng
700,中華郵政股份有限公司,臺北市立啟明學校(教學暨行政大樓1樓川堂),台北市,台北市北投區忠誠路2段207巷1號,25.11654,121.53522
700,中華郵政股份有限公司,臺北市政府警察局刑事警察大隊(1樓),台北市,台北市大同區重慶北路2段219號,25.07039,121.51398
700,中華郵政股份有限公司,臺北市警察局保安大隊(警衛室旁),台北市,台北市松山區延壽街339號,25.05667,121.55964
700,中華郵政股份有限公司,臺北正義郵局,台北市,台北市大安區忠孝東路3段150、152、154號,25.04125,121.5499
700,中華郵政股份有限公司,臺北民生郵局,台北市,台北市松山區民生東路5段191號,25.05844,121.55564
700,中華郵政股份有限公司,臺北民權郵局,台北市,台北市中山區民權西路22號,25.0626,121.52169
700,中華郵政股份有限公司,臺北永吉郵局,台北市,台北市信義區永吉路168號,25.04546,121.57102
700,中華郵政股份有限公司,臺北永春郵局,台北市,台北市信義區忠孝東路5段464號,25.04068,121.57667
700,中華郵政股份有限公司,臺北汀州郵局,台北市,台北市中正區汀州路3段301號,25.02053,121.52605
700,中華郵政股份有限公司,臺北光復郵局,台北市,台北市松山區八德路3段240號,25.04791,121.55764
700,中華郵政股份有限公司,臺北安和郵局,台北市,台北市大安區安和路2段61號,25.03741,121.55166
700,中華郵政股份有限公司,臺北成功郵局,台北市,台北市大安區四維路198巷38弄12號,25.02651,121.54557
700,中華郵政股份有限公司,臺北老松郵局,台北市,台北市萬華區桂林路51號,25.03809,121.50398
700,中華郵政股份有限公司,臺北西松郵局,台北市,台北市松山區南京東路5段311號,25.05174,121.55759
700,中華郵政股份有限公司,臺北西園郵局,台北市,台北市萬華區長沙街2段156、158、160、162號,25.04083,121.50084
700,中華郵政股份有限公司,臺北吳興郵局,台北市,台北市信義區莊敬路418號之1,25.02706,121.56636
700,中華郵政股份有限公司,臺北延壽郵局,台北市,台北市松山區民生東路5段12號,25.05817,121.55598
700,中華郵政股份有限公司,臺北杭南郵局,台北市,台北市中正區杭州南路1段23號之3,25.04365,121.52686
700,中華郵政股份有限公司,臺北東門郵局,台北市,台北市中正區信義路2段163號,25.03407,121.52889
700,中華郵政股份有限公司,臺北東園郵局,台北市,台北市萬華區東園街148、150號,25.02333,121.49757
700,中華郵政股份有限公司,臺北松山郵局,台北市,台北市松山區八德路4段626號,25.04983,121.5742
700,中華郵政股份有限公司,臺北松江路郵局,台北市,台北市中山區松江路364號,25.06204,121.53298
700,中華郵政股份有限公司,臺北松德郵局,台北市,台北市信義區松德路300號,25.03202,121.57431
700,中華郵政股份有限公司,臺北法院郵局,台北市,台北市中正區博愛路127號,25.03802,121.51124
700,中華郵政股份有限公司,臺北金南郵局,台北市,台北市大安區愛國東路216號,25.0318,121.52458
700,中華郵政股份有限公司,臺北長安郵局,台北市,台北市中山區長安東路2段97號,25.04852,121.53487
700,中華郵政股份有限公司,臺北長春路郵局,台北市,台北市中山區長春路129號之2,25.05494,121.53061
700,中華郵政股份有限公司,臺北青田郵局,台北市,台北市大安區和平東路1段155號,25.02571,121.53526
700,中華郵政股份有限公司,臺北青年郵局,台北市,台北市萬華區國興路34號,25.02487,121.50816
700,中華郵政股份有限公司,臺北信義郵局,台北市,台北市信義區松廉路76號,25.03375,121.56733
700,中華郵政股份有限公司,臺北信維郵局,台北市,台北市大安區信義路4段101號,25.03315,121.54387
700,中華郵政股份有限公司,臺北保安郵局,台北市,台北市大同區重慶北路2段183號,25.04973,121.51322
700,中華郵政股份有限公司,臺北南門郵局,台北市,台北市中正區廣州街2號,25.03486,121.51019
700,中華郵政股份有限公司,臺北南海郵局,台北市,台北市中正區重慶南路2段43號,25.02787,121.51601
700,中華郵政股份有限公司,臺北南陽郵局,台北市,台北市中正區信陽街8號,25.04459,121.51597
700,中華郵政股份有限公司,臺北城市科技大學(大成館),台北市,台北市北投區學園路2號,25.13133,121.46806
700,中華郵政股份有限公司,臺北城市科技大學(行政大樓1樓旁),台北市,台北市北投區學園路2號,25.13133,121.46806
700,中華郵政股份有限公司,臺北建北郵局,台北市,台北市中山區建國北路2段33號,25.0476,121.5371
700,中華郵政股份有限公司,臺北科技大學(警衛室旁),台北市,台北市大安區忠孝東路3段1號,25.04183,121.54404
700,中華郵政股份有限公司,臺北科技大學(警衛室旁),台北市,台北市大安區新生南路1段3號,25.04358,121.53319
700,中華郵政股份有限公司,臺北迪化街郵局,台北市,台北市大同區迪化街1段38號,25.05461,121.5099
700,中華郵政股份有限公司,臺北師大郵局,台北市,台北市大安區和平東路段162號,25.02643,121.52756
700,中華郵政股份有限公司,臺北高等法院(民庭大廈B1),台北市,台北市中正區貴陽街1段233號,25.04581,121.51622
700,中華郵政股份有限公司,臺北國際航空站(入境大廳處),台北市,台北市松山區敦化北路340之9號,25.06368,121.55188
700,中華郵政股份有限公司,臺北莒光郵局,台北市,台北市萬華區莒光路210號,25.03135,121.5011
700,中華郵政股份有限公司,臺北復興橋郵局,台北市,台北市中正區忠孝西路1段1號,25.04624,121.51894
700,中華郵政股份有限公司,臺北敦南郵局,台北市,台北市大安區忠孝東路4段170巷9號,25.04141,121.54402
700,中華郵政股份有限公司,臺北華江橋郵局,台北市,台北市萬華區和平西路3段310號,25.03528,121.493
700,中華郵政股份有限公司,臺北逸仙郵局,台北市,台北市信義區逸仙路46號,25.04038,121.56168
700,中華郵政股份有限公司,臺北陽明交大郵局,台北市,台北市北投區立農街2段155號,25.11878,121.5028
700,中華郵政股份有限公司,臺北圓山郵局,台北市,台北市中山區林森北路573號,25.06502,121.5258
700,中華郵政股份有限公司,臺北圓環郵局,台北市,台北市大同區重慶北路2段15號,25.04973,121.51322
700,中華郵政股份有限公司,臺北萬大路郵局,台北市,台北市萬華區萬大路524號,25.01891,121.49681
700,中華郵政股份有限公司,臺北榮星郵局,台北市,台北市松山區民權東路3段124之1號,25.06325,121.56494
700,中華郵政股份有限公司,臺北漢中街郵局,台北市,台北市萬華區漢中街173號,25.04134,121.50697
700,中華郵政股份有限公司,臺北臺北橋郵局,台北市,台北市大同區民權西路246號,25.06277,121.51271
700,中華郵政股份有限公司,臺北樂群二路郵局,台北市,台北市中山區樂群二路147號,25.0801,121.55731
700,中華郵政股份有限公司,臺北興安郵局,台北市,台北市中山區復興北路210號,25.05638,121.5439
700,中華郵政股份有限公司,臺北螢橋郵局,台北市,台北市中正區廈門街76號,25.02463,121.51737
700,中華郵政股份有限公司,臺北龍口郵局,台北市,台北市中正區和平西路2段68號,25.0263,121.51918
700,中華郵政股份有限公司,臺北龍江路郵局,台北市,台北市中山區龍江路335號,25.06324,121.54102
700,中華郵政股份有限公司,臺北醫藥大學(醫學綜合大樓1樓),台北市,台北市信義區吳興街250號,25.02658,121.56266
700,中華郵政股份有限公司,臺北雙連郵局,台北市,台北市中山區中山北路2段96號,25.0526,121.52233
700,中華郵政股份有限公司,臺北藝術大學(餐廳門口正對面),台北市,台北市北投區學園路1號,25.12993,121.46618
700,中華郵政股份有限公司,臺北體育場郵局,台北市,台北市松山區南京東路3段346號,25.05107,121.56921
700,中華郵政股份有限公司,臺灣士林地方法院檢察署(偵查大樓),台北市,台北市士林區士東路190號之3,25.11229,121.53273
700,中華郵政股份有限公司,臺灣大學(大一女生宿舍餐廳門口旁),台北市,台北市大安區羅斯福路4段1號,25.01697,121.53369
700,中華郵政股份有限公司,臺灣大學(男生第一宿舍學生餐廳旁),台北市,台北市大安區長興街50號,25.01649,121.54501
700,中華郵政股份有限公司,臺灣大學(國青研三舍),台北市,台北市中正區徐州路21號,25.04046,121.525
700,中華郵政股份有限公司,臺灣大學公共衛生學院(1樓電梯旁),台北市,台北市中正區徐州路17號,25.04085,121.52353
700,中華郵政股份有限公司,臺灣科大郵局,台北市,台北市大安區基隆路4段43號,25.01371,121.54059
700,中華郵政股份有限公司,臺灣科學教育館(1樓),台北市,台北市士林區士商路189號,25.09598,121.51597
700,中華郵政股份有限公司,臺灣警察專科學校(山下接待室),台北市,台北市文山區興隆路3段153號,25.00444,121.53911
700,中華郵政股份有限公司,臺灣警察專科學校(山上宿舍),台北市,台北市文山區興隆路3段153號,25.00444,121.53911
700,中華郵政股份有限公司,銓敘部(中興樓正門入口處內樓梯下),台北市,台北市文山區試院路1之2號,24.98866,121.54871
700,中華郵政股份有限公司,衛生署食品檢驗局衛生園區(昆陽大樓1樓),台北市,台北市南港區昆陽街161之2號,25.04854,121.59367
700,中華郵政股份有限公司,調查局臺北調查處(文康中心1樓),台北市,台北市大安區基隆路2段176號7樓,25.02596,121.55389
700,中華郵政股份有限公司,憲兵202指揮部,台北市,台北市中正區中華路一段65號,25.04052,121.5086
700,中華郵政股份有限公司,憲兵司令部,台北市,台北市中山區民族東路17號,25.06766,121.54233
700,中華郵政股份有限公司,龍山自助郵局,台北市,台北市萬華區廣州街67號,25.03657,121.50457
700,中華郵政股份有限公司,總統府郵局,台北市,台北市中正區重慶南路1段122號,25.02967,121.51551
700,中華郵政股份有限公司,雙連自助郵局,台北市,台北市中山區中山北路2段89之2號,25.05894,121.52311
700,中華郵政股份有限公司,中船造船廠(警衛室旁),基隆市,基隆市中正區和一路224號,25.15492,121.76283
700,中華郵政股份有限公司,安樂區婦幼活動中心(大門左側),基隆市,基隆市安樂區麥金路482號,25.12596,121.71956
700,中華郵政股份有限公司,長庚醫院基隆分院情人湖院區(藥房正對面),基隆市,基隆市安樂區麥金一路208巷200號,25.11957,121.72323
700,中華郵政股份有限公司,海洋大學工學院(工學院大樓入口右側),基隆市,基隆市中正區北寧路2號,25.15086,121.77262
700,中華郵政股份有限公司,海洋大學男三舍(餐廳旁),基隆市,基隆市中正區北寧路2號,25.15086,121.77262
700,中華郵政股份有限公司,海洋大學食品館(大門左側),基隆市,基隆市中正區北寧路2號,25.15086,121.77262
700,中華郵政股份有限公司,海洋大學郵局,基隆市,基隆市中正區北寧路2號,25.15086,121.77262
700,中華郵政股份有限公司,國立臺灣海洋大學附屬基隆海事高級中等學校(2樓實習輔導處旁),基隆市,基隆市中正區祥豐街246號,25.14805,121.7715
700,中華郵政股份有限公司,基隆七堵郵局,基隆市,基隆市七堵區明德一路171號,25.09707,121.71277
700,中華郵政股份有限公司,基隆八斗子郵局,基隆市,基隆市中正區八斗街14號,25.14001,121.79629
700,中華郵政股份有限公司,基隆三沙灣郵局,基隆市,基隆市中正區中船路112巷28號,25.13834,121.75222
700,中華郵政股份有限公司,基隆大武崙郵局,基隆市,基隆市安樂區基金一路131之24號,25.14012,121.71196
700,中華郵政股份有限公司,基隆中山郵局,基隆市,基隆市中山區中華路3號,25.14478,121.73856
700,中華郵政股份有限公司,基隆中正郵局,基隆市,基隆市中正區中正路393巷18號,25.15107,121.76631
700,中華郵政股份有限公司,基隆仁二路郵局,基隆市,基隆市仁愛區仁二路19號,25.12753,121.7504
700,中華郵政股份有限公司,基隆六堵郵局,基隆市,基隆市七堵區工東街64號,25.08832,121.70335
700,中華郵政股份有限公司,基隆光二路郵局,基隆市,基隆市仁愛區光二路1號,25.1273,121.7372
700,中華郵政股份有限公司,基隆地方法院(法警室),基隆市,基隆市信義區東信路176號,25.04282,121.57188
700,中華郵政股份有限公司,基隆安樂路郵局,基隆市,基隆市安樂區安樂路2段132號,25.13033,121.73399
700,中華郵政股份有限公司,基隆安瀾橋郵局,基隆市,基隆市中正區中正路330號,25.14275,121.76109
700,中華郵政股份有限公司,基隆百福郵局,基隆市,基隆市七堵區百五街93號,25.08425,121.6978
700,中華郵政股份有限公司,基隆孝三路郵局,基隆市,基隆市仁愛區孝三路62號,25.13043,121.73965
700,中華郵政股份有限公司,基隆和平島郵局,基隆市,基隆市中正區和一路129號,25.15488,121.76543
700,中華郵政股份有限公司,基隆南榮路郵局,基隆市,基隆市仁愛區南榮路20號,25.12563,121.7426
700,中華郵政股份有限公司,基隆高中(守衛室旁),基隆市,基隆市暖暖區源遠路20號,25.1077,121.73294
700,中華郵政股份有限公司,基隆商工(側門旁),基隆市,基隆市七堵區東新街22號,25.09489,121.71731
700,中華郵政股份有限公司,基隆復興路郵局,基隆市,基隆市中山區復興路38號,25.04926,121.54375
700,中華郵政股份有限公司,基隆港西街郵局,基隆市,基隆市仁愛區港西街10號,25.13375,121.74088
700,中華郵政股份有限公司,基隆港東郵局,基隆市,基隆市中正區中正路56號,25.13417,121.74563
700,中華郵政股份有限公司,基隆愛三路郵局,基隆市,基隆市仁愛區愛三路130號,25.13012,121.74396
700,中華郵政股份有限公司,基隆新民郵局,基隆市,基隆市中山區新民路19號,25.13056,121.7364
700,中華郵政股份有限公司,基隆新豐街郵局,基隆市,基隆市中正區新豐街482號2樓,25.13542,121.78515
700,中華郵政股份有限公司,基隆暖暖郵局,基隆市,基隆市暖暖區暖暖街190號,25.09931,121.73556
700,中華郵政股份有限公司,基隆過港路郵局,基隆市,基隆市暖暖區過港路58號,25.10519,121.73783
700,中華郵政股份有限公司,基隆碇內郵局,基隆市,基隆市暖暖區源遠路341號,25.0996,121.75827
700,中華郵政股份有限公司,基隆監理站(服務臺旁),基隆市,基隆市七堵區實踐路296號,25.08831,121.69629
700,中華郵政股份有限公司,基隆樂利郵局,基隆市,基隆市安樂區樂利三街261號,25.12665,121.71585
700,中華郵政股份有限公司,基隆醫院(門診骨科對面),基隆市,基隆市信義區信二路268號,25.13048,121.74834
700,中華郵政股份有限公司,敦南科技公司(警衛室旁),基隆市,基隆市安樂區武訓街28之1號,25.14266,121.70178
700,中華郵政股份有限公司,陽明海運(會議室旁),基隆市,基隆市七堵區明德一路271號,25.09453,121.71107
700,中華郵政股份有限公司,臺灣鐵路局七堵機務段(室內),基隆市,基隆市七堵區崇禮街1之4號,25.09888,121.71603
700,中華郵政股份有限公司,麗景天下社區(社區警衛室旁),基隆市,基隆市七堵區麗景一街2號,25.08587,121.67248
700,中華郵政股份有限公司,二重國中(正門左側),新北市,新北市三重區忠孝路3段89號,25.07019,121.48435
700,中華郵政股份有限公司,八里郵局,新北市,新北市八里區訊塘路13號,25.14491,121.39787
700,中華郵政股份有限公司,八里龍形郵局,新北市,新北市八里區龍形二街7號,25.13114,121.45053
700,中華郵政股份有限公司,八里療養院(復健大樓內),新北市,新北市八里區華富山33號,25.13222,121.41944
700,中華郵政股份有限公司,十分火車站(售票亭旁),新北市,新北市平溪區十分街51號,25.04105,121.77505
700,中華郵政股份有限公司,三芝郵局,新北市,新北市三芝區淡金路2段17號,25.25936,121.50272
700,中華郵政股份有限公司,三重二重埔郵局,新北市,新北市三重區光復路1段140號,25.05352,121.47224
700,中華郵政股份有限公司,三重中山路郵局,新北市,新北市三重區新北大道1段17號,25.06261,121.49839
700,中華郵政股份有限公司,三重中正路郵局,新北市,新北市三重區三民街213號,25.06637,121.48148
700,中華郵政股份有限公司,三重中興橋郵局,新北市,新北市三重區成功路52之2號,25.05048,121.48882
700,中華郵政股份有限公司,三重五常郵局,新北市,新北市三重區仁義街168號,25.08111,121.497
700,中華郵政股份有限公司,三重介壽路郵局,新北市,新北市三重區介壽路5號,25.06913,121.49901
700,中華郵政股份有限公司,三重正義郵局,新北市,新北市三重區正義南路10號,25.06157,121.49818
700,中華郵政股份有限公司,三重永興郵局,新北市,新北市三重區重新路1段52號,25.06361,121.50274
700,中華郵政股份有限公司,三重忠孝路郵局,新北市,新北市三重區忠孝路1段6之2號,25.07164,121.49227
700,中華郵政股份有限公司,三重溪尾街郵局,新北市,新北市三重區溪尾街112號,25.07903,121.48947
700,中華郵政股份有限公司,三峽大埔郵局,新北市,新北市三峽區中正路2段269號,24.93089,121.37572
700,中華郵政股份有限公司,三峽中山郵局,新北市,新北市三峽區中山路11號,24.93422,121.36956
700,中華郵政股份有限公司,三峽郵局,新北市,新北市三峽區民生街66號,24.93616,121.37477
700,中華郵政股份有限公司,三峽橫溪郵局,新北市,新北市三峽區介壽路3段47號,24.93732,121.3955
700,中華郵政股份有限公司,土城工業區郵局,新北市,新北市土城區三民路4號,24.96326,121.42134
700,中華郵政股份有限公司,土城平和郵局,新北市,新北市土城區金城路3段185號,24.98553,121.44358
700,中華郵政股份有限公司,土城青雲郵局,新北市,新北市土城區金城路2段249號,24.96851,121.43882
700,中華郵政股份有限公司,土城區公所(所內樓梯間旁),新北市,新北市土城區金城路1段101號,24.98782,121.46721
700,中華郵政股份有限公司,土城清水郵局,新北市,新北市土城區青雲路228號,24.98097,121.45896
700,中華郵政股份有限公司,土城貨饒郵局,新北市,新北市土城區中央路1段240號,24.98086,121.44311
700,中華郵政股份有限公司,土城郵局,新北市,新北市土城區中央路2段160號,24.97058,121.43915
700,中華郵政股份有限公司,土城郵局(後門旁)(臨福仁街),新北市,新北市土城區中央路2段160號,24.97058,121.43915
700,中華郵政股份有限公司,土城學府郵局,新北市,新北市土城區明德路2段58號,24.98357,121.46537
700,中華郵政股份有限公司,大同公司三峽廠(大門守衛室右側圍牆邊),新北市,新北市三峽區溪東路352號,24.92848,121.41218
700,中華郵政股份有限公司,中平國中(正門右側守衛室旁),新北市,新北市新莊區中平路385號,25.05376,121.44453
700,中華郵政股份有限公司,中正國小(守衛室旁),新北市,新北市新店區三民路36號,24.97174,121.53664
700,中華郵政股份有限公司,中和大華郵局,新北市,新北市中和區中興街132號,24.99231,121.49978
700,中華郵政股份有限公司,中和中山路郵局,新北市,新北市中和區中山路2段362號,25.00278,121.49258
700,中華郵政股份有限公司,中和中正路郵局,新北市,新北市中和區中正路277號,24.99368,121.49534
700,中華郵政股份有限公司,中和民富街郵局,新北市,新北市中和區中山路3段110號,25.00397,121.50294
700,中華郵政股份有限公司,中和秀山郵局,新北市,新北市中和區自立路147號,24.99315,121.52255
700,中華郵政股份有限公司,中和宜安郵局,新北市,新北市中和區宜安路99號,24.99757,121.51046
700,中華郵政股份有限公司,中和南勢角郵局,新北市,新北市中和區景新街442號,24.98809,121.51318
700,中華郵政股份有限公司,中和泰和街郵局,新北市,新北市中和區泰和街6號,25.00124,121.49988
700,中華郵政股份有限公司,中和高中(行政大樓川堂),新北市,新北市中和區連城路460號,24.99398,121.47834
700,中華郵政股份有限公司,中和國光街郵局,新北市,新北市中和區國光街159號,25.00118,121.46862
700,中華郵政股份有限公司,中和連城路郵局,新北市,新北市中和區連城路192之1號,24.99679,121.49211
700,中華郵政股份有限公司,中和郵局,新北市,新北市中和區民樂路17號,25.00135,121.48227
700,中華郵政股份有限公司,中和興南郵局,新北市,新北市中和區南山路320巷7號,24.98648,121.50765
700,中華郵政股份有限公司,中華彩色印刷公司(側門守衛室旁),新北市,新北市新店區寶橋路229號,24.97782,121.54956
700,中華郵政股份有限公司,五股中興路郵局,新北市,新北市五股區中興路4段48巷15號,25.08353,121.43842
700,中華郵政股份有限公司,五股登林路郵局,新北市,新北市五股區登林路76之10號,25.06954,121.42947
700,中華郵政股份有限公司,五股郵局,新北市,新北市五股區成泰路3段541號,25.10163,121.45171
700,中華郵政股份有限公司,五股褒仔寮郵局,新北市,新北市五股區中興路1段5號,25.07219,121.46956
700,中華郵政股份有限公司,仁愛國小(正門右側守衛室旁),新北市,新北市蘆洲區民族路488號,25.09145,121.47099
700,中華郵政股份有限公司,公路局第一區養護工程處(守衛室),新北市,新北市樹林區中正路212號,25.00588,121.42033
700,中華郵政股份有限公司,北新國小(大門右側走廊),新北市,新北市新店區寶橋路8號,24.97895,121.55182
700,中華郵政股份有限公司,平溪郵局,新北市,新北市平溪區平溪街42號,25.02596,121.73854
700,中華郵政股份有限公司,永和中山路郵局,新北市,新北市永和區中山路1段249號,25.0108,121.51286
700,中華郵政股份有限公司,永和中正路郵局,新北市,新北市永和區中正路91號,24.99719,121.51527
700,中華郵政股份有限公司,永和永貞郵局,新北市,新北市永和區自由街53號,25.00563,121.51381
700,中華郵政股份有限公司,永和秀朗郵局,新北市,新北市永和區永亨路178號,25.00256,121.5258
700,中華郵政股份有限公司,永和郵局,新北市,新北市永和區中興街1號,25.01227,121.51546
700,中華郵政股份有限公司,永和福和郵局,新北市,新北市永和區福和路154號,25.00797,121.52169
700,中華郵政股份有限公司,石門郵局,新北市,新北市石門區中山路80號,25.29197,121.568
700,中華郵政股份有限公司,石碇華梵大學郵局,新北市,新北市石碇區華梵路1號,24.97826,121.69191
700,中華郵政股份有限公司,石碇郵局,新北市,新北市石碇區石崁22號,24.99143,121.65769
700,中華郵政股份有限公司,安康高中(大門守衛室右側),新北市,新北市新店區安興路25號,24.96882,121.51493
700,中華郵政股份有限公司,江翠國中(大門右側),新北市,新北市板橋區松江街63號,25.02894,121.46843
700,中華郵政股份有限公司,汐止社后郵局,新北市,新北市汐止區康寧街426號,25.06803,121.63071
700,中華郵政股份有限公司,汐止南昌郵局,新北市,新北市汐止區新昌路72號,25.06887,121.66361
700,中華郵政股份有限公司,汐止厚德郵局,新北市,新北市汐止區樟樹一路224號,25.06647,121.64246
700,中華郵政股份有限公司,汐止建成路郵局,新北市,新北市汐止區建成路58號,25.07314,121.66349
700,中華郵政股份有限公司,汐止郵局,新北市,新北市汐止區大同路3段168號,25.0551,121.62125
700,中華郵政股份有限公司,汐止樟樹灣郵局,新北市,新北市汐止區大同路1段322號,25.07668,121.66736
700,中華郵政股份有限公司,汐止龍安郵局,新北市,新北市汐止區龍安路42號,25.06375,121.65431
700,中華郵政股份有限公司,坪林郵局,新北市,新北市坪林區水柳腳45號,24.93523,121.70962
700,中華郵政股份有限公司,明志科大郵局,新北市,新北市泰山區工專路84號,25.04059,121.42225
700,中華郵政股份有限公司,明德高中(大門守衛室右側),新北市,新北市三峽區中正路2段399號,24.92097,121.37051
700,中華郵政股份有限公司,東北角管理處(服務臺旁),新北市,新北市貢寮區興隆街36號,25.01745,121.94278
700,中華郵政股份有限公司,東南科技大學(聯合服務中心旁),新北市,新北市深坑區北深路3段152號,25.01081,121.6215
700,中華郵政股份有限公司,林口中正路郵局,新北市,新北市林口區中山路97巷10號,25.07828,121.38944
700,中華郵政股份有限公司,林口中湖頭郵局,新北市,新北市林口區中山路683號,25.08367,121.37776
700,中華郵政股份有限公司,林口國宅郵局,新北市,新北市林口區麗園一街6巷1號1樓之1,25.07007,121.37678
700,中華郵政股份有限公司,林口郵局,新北市,新北市林口區文化二路1段8號,25.06669,121.36468
700,中華郵政股份有限公司,林口臺師大郵局,新北市,新北市林口區仁愛路1段2號,25.0679,121.39784
700,中華郵政股份有限公司,板橋八甲郵局,新北市,新北市板橋區四川路2段123號,24.99625,121.45575
700,中華郵政股份有限公司,板橋三民路郵局,新北市,新北市板橋區三民路1段120號,25.02376,121.47888
700,中華郵政股份有限公司,板橋大觀路郵局,新北市,新北市板橋區大觀路1段47號,25.00774,121.44823
700,中華郵政股份有限公司,板橋中正路郵局,新北市,新北市板橋區中正路35號,25.01309,121.45616
700,中華郵政股份有限公司,板橋文化路郵局,新北市,新北市板橋區文化路1段395號,25.03156,121.47352
700,中華郵政股份有限公司,板橋民族路郵局,新北市,新北市板橋區民族路263號,25.00695,121.47056
700,中華郵政股份有限公司,板橋光復橋郵局,新北市,新北市板橋區中山路2段422之13號,25.021,121.48317
700,中華郵政股份有限公司,板橋江翠郵局,新北市,新北市板橋區仁化街40之1號,25.0315,121.47508
700,中華郵政股份有限公司,板橋車站辦公大樓(保全辦公室右側),新北市,新北市板橋區縣民大道2段7號,25.01433,121.46364
700,中華郵政股份有限公司,板橋南雅郵局,新北市,新北市板橋區南雅南路1段123號,25.00316,121.45463
700,中華郵政股份有限公司,板橋後埔郵局,新北市,新北市板橋區實踐路128號,25.00288,121.46436
700,中華郵政股份有限公司,板橋埔墘郵局,新北市,新北市板橋區中山路2段109號,25.01633,121.47453
700,中華郵政股份有限公司,板橋海山郵局,新北市,新北市板橋區漢生東路171號,25.01226,121.46948
700,中華郵政股份有限公司,板橋浮洲郵局,新北市,新北市板橋區大觀路2段313號,25.00389,121.44677
700,中華郵政股份有限公司,板橋站前郵局,新北市,新北市板橋區府中路16號,25.0098,121.46012
700,中華郵政股份有限公司,板橋高中(警衛室旁),新北市,新北市板橋區文化路1段25號,25.00967,121.45769
700,中華郵政股份有限公司,板橋國慶郵局,新北市,新北市板橋區國慶路132號,24.99836,121.46361
700,中華郵政股份有限公司,板橋莒光郵局,新北市,新北市板橋區莒光路213號,25.02299,121.47422
700,中華郵政股份有限公司,板橋港尾郵局,新北市,新北市板橋區中正路332號,25.02216,121.45436
700,中華郵政股份有限公司,板橋新海郵局,新北市,新北市板橋區裕民街135號,25.02724,121.45901
700,中華郵政股份有限公司,板橋溪崑郵局,新北市,新北市板橋區金門街278號,24.98612,121.42955
700,中華郵政股份有限公司,板橋榮民之家(大門守衛室正對面),新北市,新北市板橋區大觀路2段32號,25.00389,121.44677
700,中華郵政股份有限公司,板橋漢生郵局,新北市,新北市板橋區國光路205號,25.01866,121.46193
700,中華郵政股份有限公司,板橋監理站(裁罰室內),新北市,新北市中和區中山路3段116之1號,25.00618,121.47595
700,中華郵政股份有限公司,金山郵局,新北市,新北市金山區中山路97號,25.21888,121.63991
700,中華郵政股份有限公司,保一總隊第五大隊(大門守衛室旁),新北市,新北市三峽區大埔路150號,24.90231,121.36741
700,中華郵政股份有限公司,保二總隊(員工餐廳前),新北市,新北市中和區景平路123號,24.99188,121.51635
700,中華郵政股份有限公司,南亞公司樹林廠(警衛室內),新北市,新北市樹林區味王街55號,24.9735,121.40452
700,中華郵政股份有限公司,南亞科技公司(園區內職工福利委員會旁),新北市,新北市泰山區南林路98號,25.04527,121.41337
700,中華郵政股份有限公司,致理技術學院(大門守衛室右側),新北市,新北市板橋區文化路1段313號,25.02418,121.46842
700,中華郵政股份有限公司,泰山公有市場(靠仁德路方向處),新北市,新北市泰山區全興路212號,25.05216,121.43658
700,中華郵政股份有限公司,泰山同榮郵局,新北市,新北市泰山區明志路1段510號,25.05416,121.43026
700,中華郵政股份有限公司,泰山南林郵局,新北市,新北市泰山區南林路93號,25.05086,121.41555
700,中華郵政股份有限公司,泰山高中(正門右側守衛室),新北市,新北市泰山區辭修路7號,25.05772,121.42987
700,中華郵政股份有限公司,泰山貴子路郵局,新北市,新北市泰山區貴子路38號,25.04169,121.42606
700,中華郵政股份有限公司,泰山郵局,新北市,新北市泰山區楓江路10號,25.06602,121.44091
700,中華郵政股份有限公司,海山高中(學校正門左側),新北市,新北市板橋區漢生東路215號,25.01016,121.47089
700,中華郵政股份有限公司,海巡署金馬澎分署(會客室內),新北市,新北市中和區秀峰街129號,24.9901,121.51841
700,中華郵政股份有限公司,烏來郵局,新北市,新北市烏來區溫泉街69號,24.8606,121.55163
700,中華郵政股份有限公司,貢寮郵局,新北市,新北市貢寮區貢寮街50號,24.99296,121.88933
700,中華郵政股份有限公司,貢寮澳底郵局,新北市,新北市貢寮區仁和路230號,25.0537,121.92408
700,中華郵政股份有限公司,國道高速公路局(正門內),新北市,新北市泰山區半山雅70號,25.06752,121.43165
700,中華郵政股份有限公司,國道高速公路警察局(正門內),新北市,新北市泰山區半山雅70之2號,25.06802,121.4238
700,中華郵政股份有限公司,崇林國中(正門左側),新北市,新北市林口區文化一路1段20號,25.06811,121.37028
700,中華郵政股份有限公司,捷運大坪林站聯合開發大樓(守衛室右側),新北市,新北市新店區北新路3段200號,24.97926,121.54216
700,中華郵政股份有限公司,淡大財庫社區(1樓大廳服務臺右側),新北市,新北市淡水區學府路136巷57號,25.17283,121.45283
700,中華郵政股份有限公司,淡水中興郵局,新北市,新北市淡水區學府路29號,25.16878,121.4477
700,中華郵政股份有限公司,淡水水碓郵局,新北市,新北市淡水區大忠街9號,25.17618,121.44337
700,中華郵政股份有限公司,淡水竹圍郵局,新北市,新北市淡水區民權路75號,25.13854,121.45986
700,中華郵政股份有限公司,淡水紅樹林郵局,新北市,新北市淡水區淡金路26號,25.16042,121.45694
